idsubproduto,descricaoproduto,flaginativo,idsecao,idgrupo,idsubgrupo,descrsecao,descrgrupo,descrsubgrupo
1844,PARAFUSO AUT-ATAR TP B 5.5 X 38 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1845,PARAFUSO AUT-ATAR TP B 5.5 X 45 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1846,PARAFUSO AUT-ATAR TP B 5.5 X 50 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1847,PARAFUSO AUT-ATAR TP B 6.3 X 13 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1848,PARAFUSO AUT-ATAR TP B 6.3 X 19 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1849,PARAFUSO AUT-ATAR TP B 6.3 X 22 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1850,PARAFUSO AUT-ATAR TP B 6.3 X 25 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1851,PARAFUSO AUT-ATAR TP B 6.3 X 32 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1852,PARAFUSO AUT-ATAR TP B 6.3 X 38 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1853,PARAFUSO AUT-ATAR TP B 6.3 X 45 C.PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1854,PARAFUSO AUT-ATAR TP B 6.3 X 50 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2566,PARAFUSO ROSC MAQ REDONDA 1/4 X 1'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2567,PARAFUSO ROSC MAQ REDONDA 1/4 X 1.1/2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2568,PARAFUSO ROSC MAQ REDONDA 1/4 X 1.1/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2569,PARAFUSO ROSC MAQ REDONDA 1/4 X 1.3/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2491,PARAFUSO ROSC MAQ REDONDA 1/4 X 1/2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2492,PARAFUSO ROSC MAQ REDONDA 1/4 X 2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2493,PARAFUSO ROSC MAQ REDONDA 1/4 X 2.1/2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2494,PARAFUSO ROSC MAQ REDONDA 1/4 X 2.1/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2495,PARAFUSO ROSC MAQ REDONDA 1/4 X 3'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2496,PARAFUSO ROSC MAQ REDONDA 1/4 X 3.1/2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2497,PARAFUSO ROSC MAQ REDONDA 1/4 X 3/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2498,PARAFUSO ROSC MAQ REDONDA 1/4 X 3/8'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2499,PARAFUSO ROSC MAQ REDONDA 1/4 X 4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2500,PARAFUSO ROSC MAQ REDONDA 1/4 X 5/8'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2501,PARAFUSO ROSC MAQ REDONDA 1/4 X 7/8'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2502,PARAFUSO ROSC MAQ REDONDA 3/16 X 1'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2503,PARAFUSO ROSC MAQ REDONDA 3/16 X 1.1/2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2504,PARAFUSO ROSC MAQ REDONDA 3/16 X 1.1/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2506,PARAFUSO ROSC MAQ REDONDA 3/16 X 1/2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2507,PARAFUSO ROSC MAQ REDONDA 3/16 X 1/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2508,PARAFUSO ROSC MAQ REDONDA 3/16 X 2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2509,PARAFUSO ROSC MAQ REDONDA 3/16 X 2.1/2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2511,PARAFUSO ROSC MAQ REDONDA 3/16 X 3'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2512,PARAFUSO ROSC MAQ REDONDA 3/16 X 3.1/2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2513,PARAFUSO ROSC MAQ REDONDA 3/16 X 3/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2514,PARAFUSO ROSC MAQ REDONDA 3/16 X 3/8'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2515,PARAFUSO ROSC MAQ REDONDA 3/16 X 4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2516,PARAFUSO ROSC MAQ REDONDA 3/16 X 5/16'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2517,PARAFUSO ROSC MAQ REDONDA 3/16 X 5/8'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2518,PARAFUSO ROSC MAQ REDONDA 3/16 X 7/8'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2519,PARAFUSO ROSC MAQ REDONDA 5/16 X 1'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2520,PARAFUSO ROSC MAQ REDONDA 5/16 X 1.1/2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2521,PARAFUSO ROSC MAQ REDONDA 5/16 X 1.1/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2522,PARAFUSO ROSC MAQ REDONDA 5/16 X 1.3/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2523,PARAFUSO ROSC MAQ REDONDA 5/16 X 1/2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2524,PARAFUSO ROSC MAQ REDONDA 5/16 X 2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2525,PARAFUSO ROSC MAQ REDONDA 5/16 X 2.1/2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2526,PARAFUSO ROSC MAQ REDONDA 5/16 X 2.1/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2527,PARAFUSO ROSC MAQ REDONDA 5/16 X 3'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2528,PARAFUSO ROSC MAQ REDONDA 5/16 X 3.1/2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2529,PARAFUSO ROSC MAQ REDONDA 5/16 X 3/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2530,PARAFUSO ROSC MAQ REDONDA 5/16 X 4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2531,PARAFUSO ROSC MAQ REDONDA 5/16 X 5/8'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2532,PARAFUSO ROSC MAQ REDONDA 5/16 X 7/8'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2533,PARAFUSO ROSC MAQ REDONDA 5/32 X 1'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2534,PARAFUSO ROSC MAQ REDONDA 5/32 X 1.1/2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2535,PARAFUSO ROSC MAQ REDONDA 5/32 X 1.1/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2536,PARAFUSO ROSC MAQ REDONDA 5/32 X 1.3/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2537,PARAFUSO ROSC MAQ REDONDA 5/32 X 1/2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2538,PARAFUSO ROSC MAQ REDONDA 5/32 X 1/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2539,PARAFUSO ROSC MAQ REDONDA 5/32 X 2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2540,PARAFUSO ROSC MAQ REDONDA 5/32 X 2.1/2'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2541,PARAFUSO ROSC MAQ REDONDA 5/32 X 2.1/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2542,PARAFUSO ROSC MAQ REDONDA 5/32 X 3'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2543,PARAFUSO ROSC MAQ REDONDA 5/32 X 3/4'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2544,PARAFUSO ROSC MAQ REDONDA 5/32 X 3/8'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2545,PARAFUSO ROSC MAQ REDONDA 5/32 X 5/16'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2546,PARAFUSO ROSC MAQ REDONDA 5/32 X 5/8'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
2547,PARAFUSO ROSC MAQ REDONDA 5/32 X 7/8'' *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
11187,ARRUELA LISA 1/4 INOX 304,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2615,PARAFUSO DE TELHA 5/16 X 110 COMPLETO *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2616,PARAFUSO DE TELHA 5/16 X 130 COMPLETO *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2617,PARAFUSO DE TELHA 5/16 X 150 COMPLETO *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2548,PARAFUSO SEXTAVADO 1/4 X 1 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2549,PARAFUSO SEXTAVADO 1/4 X 1.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2550,PARAFUSO SEXTAVADO 1/4 X 1.1/4 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2551,PARAFUSO SEXTAVADO 1/4 X 1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2552,PARAFUSO SEXTAVADO 1/4 X 2'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2553,PARAFUSO SEXTAVADO 1/4 X 2.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2554,PARAFUSO SEXTAVADO 1/4 X 2.1/4 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2555,PARAFUSO SEXTAVADO 1/4 X 3'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2557,PARAFUSO SEXTAVADO 1/4 X 3/4 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2558,PARAFUSO SEXTAVADO 1/4 X 4'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2559,PARAFUSO SEXTAVADO 1/4 X 5/8 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2560,PARAFUSO SEXTAVADO 1/4 X 7/8 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2561,PARAFUSO SEXTAVADO 3/16 X 1'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2562,PARAFUSO SEXTAVADO 3/16 X 1.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2563,PARAFUSO SEXTAVADO 3/16 X 1.1/4 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2564,PARAFUSO SEXTAVADO 3/16 X 1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2565,PARAFUSO SEXTAVADO 3/16 X 2'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
1665,PARAFUSO SEXTAVADO 3/16 X 3/4 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
1664,PARAFUSO SEXTAVADO 3/16 X 5/8 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
1666,PARAFUSO SEXTAVADO 3/16 X 7/8 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2632,PARAFUSO SEXTAVADO 3/8 X 1'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2633,PARAFUSO SEXTAVADO 3/8 X 1.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2634,PARAFUSO SEXTAVADO 3/8 X 1.1/4 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2636,PARAFUSO SEXTAVADO 3/8 X 1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2637,PARAFUSO SEXTAVADO 3/8 X 2'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2638,PARAFUSO SEXTAVADO 3/8 X 2.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2640,PARAFUSO SEXTAVADO 3/8 X 3'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2641,PARAFUSO SEXTAVADO 3/8 X 3.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2642,PARAFUSO SEXTAVADO 3/8 X 3/4 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2643,PARAFUSO SEXTAVADO 3/8 X 4 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2644,PARAFUSO SEXTAVADO 3/8 X 4.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2645,PARAFUSO SEXTAVADO 3/8 X 5'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2646,PARAFUSO SEXTAVADO 3/8 X 5.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2647,PARAFUSO SEXTAVADO 3/8 X 5/8 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2648,PARAFUSO SEXTAVADO 3/8 X 6'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2649,PARAFUSO SEXTAVADO 3/8 X 7/8 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2650,PARAFUSO SEXTAVADO 5/16 X 1'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2651,PARAFUSO SEXTAVADO 5/16 X 1.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2652,PARAFUSO SEXTAVADO 5/16 X 1.1/4 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2654,PARAFUSO SEXTAVADO 5/16 X 1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2655,PARAFUSO SEXTAVADO 5/16 X 2'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2656,PARAFUSO SEXTAVADO 5/16 X 2.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
5753,PARAFUSO SEXTAVADO 5/16 X 2.1/4 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2658,PARAFUSO SEXTAVADO 5/16 X 3'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2660,PARAFUSO SEXTAVADO 5/16 X 3/4 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2659,PARAFUSO SEXTAVADO 5/16 X 4'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2662,PARAFUSO SEXTAVADO 5/16 X 4.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2663,PARAFUSO SEXTAVADO 5/16 X 5'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2664,PARAFUSO SEXTAVADO 5/16 X 5.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2657,PARAFUSO SEXTAVADO 5/16 X 5/8 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2666,PARAFUSO SEXTAVADO 5/16 X 7/8 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
11183,PARAFUSO SEXTAVADO RI 1/4 X4.1/2 UNC INOX 304,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2621,PARAFUSO SEXTAVADO SOBREPOR 1/4 X 40 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2622,PARAFUSO SEXTAVADO SOBREPOR 1/4 X 50 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2639,PARAFUSO SEXTAVADO SOBREPOR 1/4 X 60 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2623,PARAFUSO SEXTAVADO SOBREPOR 1/4 X 65 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2624,PARAFUSO SEXTAVADO SOBREPOR 1/4 X 75 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
10390,PARAFUSO SEXTAVADO SOBREPOR 3/16 X 50  CISER,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2625,PARAFUSO SEXTAVADO SOBREPOR 3/16 X 50 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2626,PARAFUSO SEXTAVADO SOBREPOR 3/8 X 65 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2627,PARAFUSO SEXTAVADO SOBREPOR 3/8 X 75 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2628,PARAFUSO SEXTAVADO SOBREPOR 5/16 X 40 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2629,PARAFUSO SEXTAVADO SOBREPOR 5/16 X 50 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2630,PARAFUSO SEXTAVADO SOBREPOR 5/16 X 65 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2631,PARAFUSO SEXTAVADO SOBREPOR 5/16 X 75 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2599,PARAFUSO SEXTAVADO UNC 1/2 X 1'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2600,PARAFUSO SEXTAVADO UNC 1/2 X 1.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2603,PARAFUSO SEXTAVADO UNC 1/2 X 2'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2604,PARAFUSO SEXTAVADO UNC 1/2 X 2.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2607,PARAFUSO SEXTAVADO UNC 1/2 X 3.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2608,PARAFUSO SEXTAVADO UNC 1/2 X 3/4 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2609,PARAFUSO SEXTAVADO UNC 1/2 X 4'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2610,PARAFUSO SEXTAVADO UNC 1/2 X 4.1/2 *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
2611,PARAFUSO SEXTAVADO UNC 1/2 X 5'' *,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
11185,PORCA SEXTAVADA 1/4 UNC INOX 304,F,1,14,73,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. SEXTAVADA
3130,"PARAFUSO FRANCES 1/4 X 1"" *",F,1,14,74,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. FRANCES
1594,PARAFUSO FRANCES 1/4 X 1.1/2 *,F,1,14,74,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. FRANCES
640,PARAFUSO FRANCES 1/4 X 2'' *,F,1,14,74,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. FRANCES
659,PARAFUSO FRANCES 1/4 X 3'' *,F,1,14,74,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. FRANCES
1661,PARAFUSO FRANCES 1/4 X 3/4 *,F,1,14,74,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. FRANCES
716,PARAFUSO FRANCES 1/4 X 4'' *,F,1,14,74,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. FRANCES
1703,PARAFUSO FRANCES 3/16 X 1'' *,F,1,14,74,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. FRANCES
1704,PARAFUSO FRANCES 3/16 X 1.1/2 *,F,1,14,74,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. FRANCES
1705,PARAFUSO FRANCES 3/16 X 2'' *,F,1,14,74,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. FRANCES
1702,PARAFUSO FRANCES 3/16 X 3/4 *,F,1,14,74,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. FRANCES
1589,PARAFUSO FRANCES 3/8 X 2'' *,F,1,14,74,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. FRANCES
1590,PARAFUSO FRANCES 5/16 X 1'' *,F,1,14,74,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. FRANCES
