idsubproduto,nome_produto,n_lacunas,lacunas
206,ABRACADEIRA S/FIM 1/2 X 5/8 13 X 16 9MM *,3,pagina_web;manual;fotos
2060,MAQ SOLDA AWT INVERS MMA-250MAX BIVOLT,3,pagina_web;manual;fotos
2061,"ROLDANA U 1/2 CX FECHADA (2"") (080320) *",3,pagina_web;manual;fotos
2062,"ROLDANA U 1/2 CX FECHADA (2.1/2"") (080321) *",3,pagina_web;manual;fotos
2063,"ROLDANA U 1/2 CX FECHADA (3"") (080322) *",3,pagina_web;manual;fotos
2068,LIXA REDONDA 7'' N120 *,3,pagina_web;manual;fotos
2079,"FECHO FIO REDONDO JOCEC 1/4 X 4"" *",3,pagina_web;manual;fotos
2083,ALICATE DESENCAPAR ELETRICISTA FAMASTIL 8'' *,3,pagina_web;manual;fotos
209,"ROLDANA QUAD 3/8 PINO (3"") (060303) *",3,pagina_web;manual;fotos
2094,SERRA COPO BIMETAL (DIV) 48MM - 1.7/8 *,3,pagina_web;manual;fotos
2096,TELA ONDULADA FIO 8 MALHA 25 *,3,pagina_web;manual;fotos
2097,RODIZIO GIRATORIO PLACA FREIO SGPLF 158 BP * ATE 25 KG,3,pagina_web;manual;fotos
210,"ROLDANA QUAD 3/8 CX FECHADA (3"") (060313) *",3,pagina_web;manual;fotos
2108,"CHAPA EXPANDIDA 100 X 45 X 1/4 = 3 X 1,20",3,pagina_web;manual;fotos
2110,"MOTOCOMPRESSOR MAM 10/50BR 120LBS 2,5HP 127/220 NAC",3,pagina_web;manual;fotos
2111,REDUTOR 5LT *,3,pagina_web;manual;fotos
2120,PONTA MONTADA A 40 *,3,pagina_web;manual;fotos
2135,CAPA PVC FORRO C/ MANGA GG ( AMARELA ) *,3,pagina_web;manual;fotos
2138,BOTA ELASTICO VQ BICO N 40 WORKER,3,pagina_web;manual;fotos
2159,REFIL DE GIZ AZUL *,3,pagina_web;manual;fotos
2162,KIT LINHA MARCAÇÃO 30 METROS ( VERMELHO ) *,3,pagina_web;manual;fotos
2165,"RODIZIO DUPLO 1.1/2"" C/CHAPA * (000421)*",3,pagina_web;manual;fotos
2167,CONECTOR P/ CABO DE SOLDA 9 MM 10 - 25 A MACH/FEM,3,pagina_web;manual;fotos
2175,ARAME DE LATAO GROSSO 1/8 KG *,3,pagina_web;manual;fotos
2187,"TRENA DE BOLSO STARRETT AMARELA 5M/16"" T34-5 *",3,pagina_web;manual;fotos
2188,"TRENA DE BOLSO STARRETT AMARELA 3M/10"" T12-3 *",3,pagina_web;manual;fotos
2191,PATAMAR CARACOL 45CM,3,pagina_web;manual;fotos
220,HAMMERIT S/ FERRUGEM 0.8 CINZA CLARO BRILH,3,pagina_web;manual;fotos
2204,"CHAPA EXPANDIDA 100 X 45 X 1/4 = 2 X 1,20",3,pagina_web;manual;fotos
221,HAMMERIT S/ FERRUGEM 0.8 BRANCO BRILH,3,pagina_web;manual;fotos
222,HAMMERIT S/ FERRUGEM 0.8 PRETO BRILH,3,pagina_web;manual;fotos
2220,MANCAL P/ TUBO REDONDO 3/4 *,3,pagina_web;manual;fotos
2221,"SERRA COPO BIMETAL (DIV) 51MM - 2"" *",3,pagina_web;manual;fotos
2222,"MANCAL P/ TUBO REDONDO 1.1/4"" *",3,pagina_web;manual;fotos
2223,SERRA COPO BIMETAL (DIV) 35MM - 1.3/8 *,3,pagina_web;manual;fotos
223,HAMMERIT S/ FERRUGEM 2.4 CINZA CLARO BRILH,3,pagina_web;manual;fotos
2231,DISCO DIAMANTADO EXT FINO 4.3/8 X 20MM PORCELANATO,3,pagina_web;manual;fotos
2235,FITA CREPE 18 MM X 50 MT *,3,pagina_web;manual;fotos
224,HAMMERIT S/ FERRUGEM 2.4 BRANCO BRILH,3,pagina_web;manual;fotos
225,HAMMERIT S/ FERRUGEM 2.4 PRETO BRILH,3,pagina_web;manual;fotos
2253,CANTONEIRA MAO FRANCESA PESADA 50CM,3,pagina_web;manual;fotos
2257,AGUARRAS 900 ML,3,pagina_web;manual;fotos
2258,QUEROSENE 1000 ML *,3,pagina_web;manual;fotos
2264,"DISCO FLAP 4,5 X 7/8 GRAO 40 *",3,pagina_web;manual;fotos
2265,"DISCO FLAP 7"" X 7/8 GRAO 40 *",3,pagina_web;manual;fotos
2268,"TRENA DE BOLSO STARRETT AMARELA 8M/26"" S9 T1-8 *",3,pagina_web;manual;fotos
2279,"FERROLACK 0,9L BRANCO *",3,pagina_web;manual;fotos
2285,"DISCO FLAP 4,5 X 7/8 GRAO 120 *",3,pagina_web;manual;fotos
2287,ESQUADRO CABO DE PVC 12'' ( 305 MM ) *,3,pagina_web;manual;fotos
2289,ROLO LA DE CARNEIRO 15 CM C/CABO *,3,pagina_web;manual;fotos
2290,"ELETRODO E - NIFE FERRO FUNDIDO 2,50MM *",3,pagina_web;manual;fotos
2291,CADEADO STAM 40 MM *,3,pagina_web;manual;fotos
2294,FITA ISOLANTE ALTA TENSAO 23BR 19 MM X 10M *,3,pagina_web;manual;fotos
2299,SILICONE SPRAY 300G SILVA,3,pagina_web;manual;fotos
2300,REGULADOR FRG-45D GLP 45KG *,3,pagina_web;manual;fotos
233,CALHA GALV J-40 160 X 100 X 100 2MT,3,pagina_web;manual;fotos
234,CALHA GALV J-40 160 X 100 X 100 3MT,3,pagina_web;manual;fotos
2345,SUPER BONDER 3GR *,3,pagina_web;manual;fotos
2347,PORTA CADEADO 453 FG 3'' 85MM X 32MM *,3,pagina_web;manual;fotos
235,CALHA GALV J-40 160 X 100 X 100 4MT,3,pagina_web;manual;fotos
2352,REBOLO 6 X 3/4 GRAO 36 *,3,pagina_web;manual;fotos
2354,VIDRO RETANGULAR PRETO P/ MASCARA 50 X 107 MM N.14 *,3,pagina_web;manual;fotos
2358,"DISCO FLAP 7"" X 7/8 GRAO 120 *",3,pagina_web;manual;fotos
236,CALHA GALV J-40 160 X 100 X 100 5MT,3,pagina_web;manual;fotos
2361,PARAFUSO AUTO BROCANTE 14 X 1 CABECA 3/8 *,3,pagina_web;manual;fotos
2363,PARAFUSO AUTO BROCANTE 14 X 7/8 CABECA 3/8 * (COSTURA),3,pagina_web;manual;fotos
237,CALHA GALV J-40 160 X 100 X 100 6MT,3,pagina_web;manual;fotos
2388,PARAFUSO MADEIRA (FERRO) 3.5 X 12 *,3,pagina_web;manual;fotos
2389,PARAFUSO MADEIRA (FERRO) 3.5 X 16 *,3,pagina_web;manual;fotos
239,"PITAO ZINCADO 8"" *",3,pagina_web;manual;fotos
2390,PARAFUSO MADEIRA (FERRO) 3.5 X 20 *,3,pagina_web;manual;fotos
2391,PARAFUSO MADEIRA (FERRO) 3.5 X 22 *,3,pagina_web;manual;fotos
2392,PARAFUSO MADEIRA (FERRO) 3.5 X 25 *,3,pagina_web;manual;fotos
2393,PARAFUSO MADEIRA (FERRO) 3.5 X 30 *,3,pagina_web;manual;fotos
2394,PARAFUSO MADEIRA (FERRO) 3.5 X 40 *,3,pagina_web;manual;fotos
2395,PARAFUSO MADEIRA (FERRO) 3.5 X 45 *,3,pagina_web;manual;fotos
2396,PARAFUSO MADEIRA (FERRO) 3.8 X 16 *,3,pagina_web;manual;fotos
2397,PARAFUSO MADEIRA (FERRO) 3.8 X 20 *,3,pagina_web;manual;fotos
2398,PARAFUSO MADEIRA (FERRO) 3.8 X 22 *,3,pagina_web;manual;fotos
2399,PARAFUSO MADEIRA (FERRO) 3.8 X 25 *,3,pagina_web;manual;fotos
240,PITAO ZINCADO 10'' *,3,pagina_web;manual;fotos
2400,PARAFUSO MADEIRA (FERRO) 3.8 X 30 *,3,pagina_web;manual;fotos
2401,PARAFUSO MADEIRA (FERRO) 3.8 X 40 *,3,pagina_web;manual;fotos
2402,PARAFUSO MADEIRA (FERRO) 3.8 X 45 *,3,pagina_web;manual;fotos
2403,PARAFUSO MADEIRA (FERRO) 3.8 X 50 *,3,pagina_web;manual;fotos
2404,PARAFUSO MADEIRA (FERRO) 4.2 X 16 *,3,pagina_web;manual;fotos
2405,PARAFUSO MADEIRA (FERRO) 4.2 X 20 *,3,pagina_web;manual;fotos
2406,PARAFUSO MADEIRA (FERRO) 4.2 X 22 *,3,pagina_web;manual;fotos
2407,PARAFUSO MADEIRA (FERRO) 4.2 X 25 *,3,pagina_web;manual;fotos
2408,PARAFUSO MADEIRA (FERRO) 4.2 X 30 *,3,pagina_web;manual;fotos
2409,PARAFUSO MADEIRA (FERRO) 4.2 X 40 *,3,pagina_web;manual;fotos
2410,PARAFUSO MADEIRA (FERRO) 4.2 X 45 *,3,pagina_web;manual;fotos
2411,PARAFUSO MADEIRA (FERRO) 4.2 X 50 *,3,pagina_web;manual;fotos
2412,PARAFUSO MADEIRA (FERRO) 4.2 X 55 *,3,pagina_web;manual;fotos
2413,PARAFUSO MADEIRA (FERRO) 4.2 X 65 *,3,pagina_web;manual;fotos
2414,PARAFUSO MADEIRA (FERRO) 4.5 X 20 *,3,pagina_web;manual;fotos
2415,PARAFUSO MADEIRA (FERRO) 4.5 X 22 *,3,pagina_web;manual;fotos
2416,PARAFUSO MADEIRA (FERRO) 4.5 X 25 *,3,pagina_web;manual;fotos
2417,PARAFUSO MADEIRA (FERRO) 4.5 X 30 *,3,pagina_web;manual;fotos
2418,PARAFUSO MADEIRA (FERRO) 4.5 X 40 *,3,pagina_web;manual;fotos
2419,PARAFUSO MADEIRA (FERRO) 4.5 X 45 *,3,pagina_web;manual;fotos
2420,PARAFUSO MADEIRA (FERRO) 4.5 X 50 *,3,pagina_web;manual;fotos
2421,PARAFUSO MADEIRA (FERRO) 4.5 X 55 *,3,pagina_web;manual;fotos
2422,PARAFUSO MADEIRA (FERRO) 4.5 X 65 *,3,pagina_web;manual;fotos
2423,PARAFUSO MADEIRA (FERRO) 4.8 X 20 *,3,pagina_web;manual;fotos
2424,PARAFUSO MADEIRA (FERRO) 4.8 X 22 *,3,pagina_web;manual;fotos
2425,PARAFUSO MADEIRA (FERRO) 4.8 X 25 *,3,pagina_web;manual;fotos
2426,PARAFUSO MADEIRA (FERRO) 4.8 X 30 *,3,pagina_web;manual;fotos
2427,PARAFUSO MADEIRA (FERRO) 4.8 X 40 *,3,pagina_web;manual;fotos
2428,PARAFUSO MADEIRA (FERRO) 4.8 X 45 *,3,pagina_web;manual;fotos
2429,PARAFUSO MADEIRA (FERRO) 4.8 X 50 *,3,pagina_web;manual;fotos
2430,PARAFUSO MADEIRA (FERRO) 4.8 X 55 *,3,pagina_web;manual;fotos
2431,PARAFUSO MADEIRA (FERRO) 4.8 X 65 *,3,pagina_web;manual;fotos
2432,PARAFUSO MADEIRA (FERRO) 4.8 X 75 *,3,pagina_web;manual;fotos
2433,PARAFUSO MADEIRA (FERRO) 4.8 X 90 *,3,pagina_web;manual;fotos
2434,PARAFUSO MADEIRA (FERRO) 5.5 X 25 *,3,pagina_web;manual;fotos
2435,PARAFUSO MADEIRA (FERRO) 5.5 X 30 *,3,pagina_web;manual;fotos
2436,PARAFUSO MADEIRA (FERRO) 5.5 X 40 *,3,pagina_web;manual;fotos
2437,PARAFUSO MADEIRA (FERRO) 5.5 X 45 *,3,pagina_web;manual;fotos
2438,PARAFUSO MADEIRA (FERRO) 5.5 X 50 *,3,pagina_web;manual;fotos
2440,PARAFUSO MADEIRA (FERRO) 5.5 X100 *,3,pagina_web;manual;fotos
2441,PARAFUSO MADEIRA (FERRO) 5.5 X 55 *,3,pagina_web;manual;fotos
2442,PARAFUSO MADEIRA (FERRO) 5.5 X 65 *,3,pagina_web;manual;fotos
2444,PARAFUSO MADEIRA (FERRO) 5.5 X 90 *,3,pagina_web;manual;fotos
2445,PARAFUSO MADEIRA (FERRO) 6.1 X 45 *,3,pagina_web;manual;fotos
2446,PARAFUSO MADEIRA (FERRO) 6.1 X100 *,3,pagina_web;manual;fotos
2447,PARAFUSO MADEIRA (FERRO) 6.1 X 25 *,3,pagina_web;manual;fotos
2448,PARAFUSO MADEIRA (FERRO) 6.1 X 30 *,3,pagina_web;manual;fotos
2449,PARAFUSO MADEIRA (FERRO) 6.1 X 40 *,3,pagina_web;manual;fotos
2450,PARAFUSO MADEIRA (FERRO) 6.1 X 50 *,3,pagina_web;manual;fotos
2451,PARAFUSO MADEIRA (FERRO) 6.1 X 55 *,3,pagina_web;manual;fotos
2452,PARAFUSO MADEIRA (FERRO) 6.1 X 65 *,3,pagina_web;manual;fotos
2453,PARAFUSO MADEIRA (FERRO) 6.1 X 75 *,3,pagina_web;manual;fotos
2454,PARAFUSO MADEIRA (FERRO) 6.1 X 90 *,3,pagina_web;manual;fotos
2456,PARAFUSO ROSC MAQ CHATA 1/4 X 1 *,3,pagina_web;manual;fotos
2457,PARAFUSO ROSC MAQ CHATA 1/4 X 1.1/2 *,3,pagina_web;manual;fotos
2458,PARAFUSO ROSC MAQ CHATA 1/4 X 1.1/4 *,3,pagina_web;manual;fotos
2459,PARAFUSO ROSC MAQ CHATA 1/4 X 1.3/4 *,3,pagina_web;manual;fotos
2460,PARAFUSO ROSC MAQ CHATA 1/4 X 1/2 *,3,pagina_web;manual;fotos
2461,PARAFUSO ROSC MAQ CHATA 1/4 X 2'' *,3,pagina_web;manual;fotos
2462,PARAFUSO ROSC MAQ CHATA 1/4 X 2.1/2 *,3,pagina_web;manual;fotos
2463,PARAFUSO ROSC MAQ CHATA 1/4 X 2.1/4 *,3,pagina_web;manual;fotos
2464,PARAFUSO ROSC MAQ CHATA 1/4 X 3'' *,3,pagina_web;manual;fotos
2465,PARAFUSO AUTO BROCANTE 12 X 3 1/2 CABECA 5/16 *,3,pagina_web;manual;fotos
2466,PARAFUSO ROSC MAQ CHATA 1/4 X 3/4 *,3,pagina_web;manual;fotos
2467,PARAFUSO ROSC MAQ CHATA 1/4 X 3/8 *,3,pagina_web;manual;fotos
2468,PARAFUSO ROSC MAQ CHATA 1/4 X 4'' *,3,pagina_web;manual;fotos
2469,PARAFUSO ROSC MAQ CHATA 1/4 X 5/8 *,3,pagina_web;manual;fotos
247,REBITE DE FERRO 1/8 X 3/16 *,3,pagina_web;manual;fotos
2470,PARAFUSO ROSC MAQ CHATA 1/4 X 7/8 *,3,pagina_web;manual;fotos
2471,PARAFUSO ROSC MAQ CHATA 3/16 X 1'' *,3,pagina_web;manual;fotos
2472,PARAFUSO ROSC MAQ CHATA 3/16 X 1.1/2 *,3,pagina_web;manual;fotos
2473,PARAFUSO ROSC MAQ CHATA 3/16 X 1.1/4 *,3,pagina_web;manual;fotos
2475,PARAFUSO ROSC MAQ CHATA 3/16 X 1/2 *,3,pagina_web;manual;fotos
2476,PARAFUSO ROSC MAQ CHATA 3/16 X 1/4 *,3,pagina_web;manual;fotos
2477,PARAFUSO ROSC MAQ CHATA 3/16 X 2'' *,3,pagina_web;manual;fotos
248,REBITE DE FERRO 1/8 X 1/4 *,3,pagina_web;manual;fotos
2480,PARAFUSO ROSC MAQ CHATA 3/16 X 3'' *,3,pagina_web;manual;fotos
2481,PARAFUSO ROSC MAQ CHATA 3/16 X 3.1/2 *,3,pagina_web;manual;fotos
2482,PARAFUSO ROSC MAQ CHATA 3/16 X 3/4 *,3,pagina_web;manual;fotos
2484,PARAFUSO ROSC MAQ CHATA 3/16 X 4'' *,3,pagina_web;manual;fotos
2485,PARAFUSO ROSC MAQ CHATA 3/16 X 5/16 *,3,pagina_web;manual;fotos
2486,PARAFUSO ROSC MAQ CHATA 3/16 X 5/8 *,3,pagina_web;manual;fotos
2487,PARAFUSO ROSC MAQ CHATA 3/16 X 7/8 *,3,pagina_web;manual;fotos
249,REBITE DE FERRO 1/4 X 3/8 *,3,pagina_web;manual;fotos
2491,PARAFUSO ROSC MAQ REDONDA 1/4 X 1/2'' *,3,pagina_web;manual;fotos
2492,PARAFUSO ROSC MAQ REDONDA 1/4 X 2'' *,3,pagina_web;manual;fotos
2493,PARAFUSO ROSC MAQ REDONDA 1/4 X 2.1/2'' *,3,pagina_web;manual;fotos
2494,PARAFUSO ROSC MAQ REDONDA 1/4 X 2.1/4'' *,3,pagina_web;manual;fotos
2495,PARAFUSO ROSC MAQ REDONDA 1/4 X 3'' *,3,pagina_web;manual;fotos
2496,PARAFUSO ROSC MAQ REDONDA 1/4 X 3.1/2'' *,3,pagina_web;manual;fotos
2497,PARAFUSO ROSC MAQ REDONDA 1/4 X 3/4'' *,3,pagina_web;manual;fotos
2498,PARAFUSO ROSC MAQ REDONDA 1/4 X 3/8'' *,3,pagina_web;manual;fotos
2499,PARAFUSO ROSC MAQ REDONDA 1/4 X 4'' *,3,pagina_web;manual;fotos
250,REBITE DE FERRO 1/8 X 5/8 *,3,pagina_web;manual;fotos
2500,PARAFUSO ROSC MAQ REDONDA 1/4 X 5/8'' *,3,pagina_web;manual;fotos
2501,PARAFUSO ROSC MAQ REDONDA 1/4 X 7/8'' *,3,pagina_web;manual;fotos
2502,PARAFUSO ROSC MAQ REDONDA 3/16 X 1'' *,3,pagina_web;manual;fotos
2503,PARAFUSO ROSC MAQ REDONDA 3/16 X 1.1/2'' *,3,pagina_web;manual;fotos
2504,PARAFUSO ROSC MAQ REDONDA 3/16 X 1.1/4'' *,3,pagina_web;manual;fotos
2506,PARAFUSO ROSC MAQ REDONDA 3/16 X 1/2'' *,3,pagina_web;manual;fotos
2507,PARAFUSO ROSC MAQ REDONDA 3/16 X 1/4'' *,3,pagina_web;manual;fotos
2508,PARAFUSO ROSC MAQ REDONDA 3/16 X 2'' *,3,pagina_web;manual;fotos
2509,PARAFUSO ROSC MAQ REDONDA 3/16 X 2.1/2'' *,3,pagina_web;manual;fotos
251,REBITE DE FERRO 5/32 X 1/2 *,3,pagina_web;manual;fotos
2511,PARAFUSO ROSC MAQ REDONDA 3/16 X 3'' *,3,pagina_web;manual;fotos
2512,PARAFUSO ROSC MAQ REDONDA 3/16 X 3.1/2'' *,3,pagina_web;manual;fotos
2513,PARAFUSO ROSC MAQ REDONDA 3/16 X 3/4'' *,3,pagina_web;manual;fotos
2514,PARAFUSO ROSC MAQ REDONDA 3/16 X 3/8'' *,3,pagina_web;manual;fotos
2515,PARAFUSO ROSC MAQ REDONDA 3/16 X 4'' *,3,pagina_web;manual;fotos
2516,PARAFUSO ROSC MAQ REDONDA 3/16 X 5/16'' *,3,pagina_web;manual;fotos
2517,PARAFUSO ROSC MAQ REDONDA 3/16 X 5/8'' *,3,pagina_web;manual;fotos
2518,PARAFUSO ROSC MAQ REDONDA 3/16 X 7/8'' *,3,pagina_web;manual;fotos
2519,PARAFUSO ROSC MAQ REDONDA 5/16 X 1'' *,3,pagina_web;manual;fotos
252,REBITE DE FERRO 5/32 X 3/8 *,3,pagina_web;manual;fotos
2520,PARAFUSO ROSC MAQ REDONDA 5/16 X 1.1/2'' *,3,pagina_web;manual;fotos
2521,PARAFUSO ROSC MAQ REDONDA 5/16 X 1.1/4'' *,3,pagina_web;manual;fotos
2522,PARAFUSO ROSC MAQ REDONDA 5/16 X 1.3/4'' *,3,pagina_web;manual;fotos
2523,PARAFUSO ROSC MAQ REDONDA 5/16 X 1/2'' *,3,pagina_web;manual;fotos
2524,PARAFUSO ROSC MAQ REDONDA 5/16 X 2'' *,3,pagina_web;manual;fotos
2525,PARAFUSO ROSC MAQ REDONDA 5/16 X 2.1/2'' *,3,pagina_web;manual;fotos
2526,PARAFUSO ROSC MAQ REDONDA 5/16 X 2.1/4'' *,3,pagina_web;manual;fotos
2527,PARAFUSO ROSC MAQ REDONDA 5/16 X 3'' *,3,pagina_web;manual;fotos
2528,PARAFUSO ROSC MAQ REDONDA 5/16 X 3.1/2'' *,3,pagina_web;manual;fotos
2529,PARAFUSO ROSC MAQ REDONDA 5/16 X 3/4'' *,3,pagina_web;manual;fotos
2530,PARAFUSO ROSC MAQ REDONDA 5/16 X 4'' *,3,pagina_web;manual;fotos
2531,PARAFUSO ROSC MAQ REDONDA 5/16 X 5/8'' *,3,pagina_web;manual;fotos
2532,PARAFUSO ROSC MAQ REDONDA 5/16 X 7/8'' *,3,pagina_web;manual;fotos
2533,PARAFUSO ROSC MAQ REDONDA 5/32 X 1'' *,3,pagina_web;manual;fotos
2534,PARAFUSO ROSC MAQ REDONDA 5/32 X 1.1/2'' *,3,pagina_web;manual;fotos
2535,PARAFUSO ROSC MAQ REDONDA 5/32 X 1.1/4'' *,3,pagina_web;manual;fotos
2536,PARAFUSO ROSC MAQ REDONDA 5/32 X 1.3/4'' *,3,pagina_web;manual;fotos
2537,PARAFUSO ROSC MAQ REDONDA 5/32 X 1/2'' *,3,pagina_web;manual;fotos
2538,PARAFUSO ROSC MAQ REDONDA 5/32 X 1/4'' *,3,pagina_web;manual;fotos
2539,PARAFUSO ROSC MAQ REDONDA 5/32 X 2'' *,3,pagina_web;manual;fotos
2540,PARAFUSO ROSC MAQ REDONDA 5/32 X 2.1/2'' *,3,pagina_web;manual;fotos
2541,PARAFUSO ROSC MAQ REDONDA 5/32 X 2.1/4'' *,3,pagina_web;manual;fotos
2542,PARAFUSO ROSC MAQ REDONDA 5/32 X 3'' *,3,pagina_web;manual;fotos
2543,PARAFUSO ROSC MAQ REDONDA 5/32 X 3/4'' *,3,pagina_web;manual;fotos
2544,PARAFUSO ROSC MAQ REDONDA 5/32 X 3/8'' *,3,pagina_web;manual;fotos
2545,PARAFUSO ROSC MAQ REDONDA 5/32 X 5/16'' *,3,pagina_web;manual;fotos
2546,PARAFUSO ROSC MAQ REDONDA 5/32 X 5/8'' *,3,pagina_web;manual;fotos
2547,PARAFUSO ROSC MAQ REDONDA 5/32 X 7/8'' *,3,pagina_web;manual;fotos
2548,PARAFUSO SEXTAVADO 1/4 X 1 *,3,pagina_web;manual;fotos
2549,PARAFUSO SEXTAVADO 1/4 X 1.1/2 *,3,pagina_web;manual;fotos
255,REBITE DE FERRO 5/32 X 5/8 *,3,pagina_web;manual;fotos
2550,PARAFUSO SEXTAVADO 1/4 X 1.1/4 *,3,pagina_web;manual;fotos
2551,PARAFUSO SEXTAVADO 1/4 X 1/2 *,3,pagina_web;manual;fotos
2552,PARAFUSO SEXTAVADO 1/4 X 2'' *,3,pagina_web;manual;fotos
2553,PARAFUSO SEXTAVADO 1/4 X 2.1/2 *,3,pagina_web;manual;fotos
2554,PARAFUSO SEXTAVADO 1/4 X 2.1/4 *,3,pagina_web;manual;fotos
2555,PARAFUSO SEXTAVADO 1/4 X 3'' *,3,pagina_web;manual;fotos
2557,PARAFUSO SEXTAVADO 1/4 X 3/4 *,3,pagina_web;manual;fotos
2558,PARAFUSO SEXTAVADO 1/4 X 4'' *,3,pagina_web;manual;fotos
2559,PARAFUSO SEXTAVADO 1/4 X 5/8 *,3,pagina_web;manual;fotos
256,REBITE DE FERRO 3/16 X 1/2 *,3,pagina_web;manual;fotos
2560,PARAFUSO SEXTAVADO 1/4 X 7/8 *,3,pagina_web;manual;fotos
2561,PARAFUSO SEXTAVADO 3/16 X 1'' *,3,pagina_web;manual;fotos
2562,PARAFUSO SEXTAVADO 3/16 X 1.1/2 *,3,pagina_web;manual;fotos
2563,PARAFUSO SEXTAVADO 3/16 X 1.1/4 *,3,pagina_web;manual;fotos
2564,PARAFUSO SEXTAVADO 3/16 X 1/2 *,3,pagina_web;manual;fotos
2565,PARAFUSO SEXTAVADO 3/16 X 2'' *,3,pagina_web;manual;fotos
2566,PARAFUSO ROSC MAQ REDONDA 1/4 X 1'' *,3,pagina_web;manual;fotos
2567,PARAFUSO ROSC MAQ REDONDA 1/4 X 1.1/2'' *,3,pagina_web;manual;fotos
2568,PARAFUSO ROSC MAQ REDONDA 1/4 X 1.1/4'' *,3,pagina_web;manual;fotos
2569,PARAFUSO ROSC MAQ REDONDA 1/4 X 1.3/4'' *,3,pagina_web;manual;fotos
257,REBITE DE FERRO 3/16 X 5/8 *,3,pagina_web;manual;fotos
2570,PARAFUSO ROSC MAQ CHATA 5/16 X 1.1/2 *,3,pagina_web;manual;fotos
2571,PARAFUSO ROSC MAQ CHATA 5/16 X 1.1/4 *,3,pagina_web;manual;fotos
2572,PARAFUSO ROSC MAQ CHATA 5/16 X 1.3/4 *,3,pagina_web;manual;fotos
2573,PARAFUSO ROSC MAQ CHATA 5/16 X 1/2 *,3,pagina_web;manual;fotos
2574,PARAFUSO ROSC MAQ CHATA 5/16 X 2 *,3,pagina_web;manual;fotos
2575,PARAFUSO ROSC MAQ CHATA 5/16 X 2.1/2 *,3,pagina_web;manual;fotos
2577,PARAFUSO ROSC MAQ CHATA 5/16 X 3 *,3,pagina_web;manual;fotos
2578,PARAFUSO ROSC MAQ CHATA 5/16 X 3.1/2 *,3,pagina_web;manual;fotos
2579,PARAFUSO ROSC MAQ CHATA 5/16 X 3/4 *,3,pagina_web;manual;fotos
258,REBITE DE FERRO 3/16 X 1/4 *,3,pagina_web;manual;fotos
2580,PARAFUSO ROSC MAQ CHATA 5/16 X 4 *,3,pagina_web;manual;fotos
2581,PARAFUSO ROSC MAQ CHATA 5/16 X 5/8 *,3,pagina_web;manual;fotos
2582,PARAFUSO ROSC MAQ CHATA 5/16 X 7/8 *,3,pagina_web;manual;fotos
2583,PARAFUSO ROSC MAQ CHATA 5/32 X 1 *,3,pagina_web;manual;fotos
2584,PARAFUSO ROSC MAQ CHATA 5/32 X 1.1/2 *,3,pagina_web;manual;fotos
2585,PARAFUSO ROSC MAQ CHATA 5/32 X 1.1/4 *,3,pagina_web;manual;fotos
2586,PARAFUSO ROSC MAQ CHATA 5/32 X 1.3/4 *,3,pagina_web;manual;fotos
2587,PARAFUSO ROSC MAQ CHATA 5/32 X 1/2,3,pagina_web;manual;fotos
2588,PARAFUSO ROSC MAQ CHATA 5/32 X 1/4 *,3,pagina_web;manual;fotos
2589,PARAFUSO ROSC MAQ CHATA 5/32 X 2 *,3,pagina_web;manual;fotos
259,REBITE DE FERRO 3/16 X 5/16 *,3,pagina_web;manual;fotos
2590,PARAFUSO ROSC MAQ CHATA 5/32 X 2.1/2 *,3,pagina_web;manual;fotos
2591,PARAFUSO ROSC MAQ CHATA 5/32 X 2.1/4 *,3,pagina_web;manual;fotos
2592,PARAFUSO ROSC MAQ CHATA 5/32 X 3/4 *,3,pagina_web;manual;fotos
2593,PARAFUSO ROSC MAQ CHATA 5/32 X 3/8 *,3,pagina_web;manual;fotos
2594,PARAFUSO ROSC MAQ CHATA 5/32 X 5/16 *,3,pagina_web;manual;fotos
2595,PARAFUSO ROSC MAQ CHATA 5/32 X 5/8 *,3,pagina_web;manual;fotos
2596,PARAFUSO ROSC MAQ CHATA 5/32 X 7/8 *,3,pagina_web;manual;fotos
2597,PARAFUSO ROSC MAQ CHATA 5/32 X 3 *,3,pagina_web;manual;fotos
2598,PARAFUSO ROSC MAQ CHATA 5/16 X 1 *,3,pagina_web;manual;fotos
2599,PARAFUSO SEXTAVADO UNC 1/2 X 1'' *,3,pagina_web;manual;fotos
260,REBITE DE FERRO 3/16 X 3/4 *,3,pagina_web;manual;fotos
2600,PARAFUSO SEXTAVADO UNC 1/2 X 1.1/2 *,3,pagina_web;manual;fotos
2603,PARAFUSO SEXTAVADO UNC 1/2 X 2'' *,3,pagina_web;manual;fotos
2604,PARAFUSO SEXTAVADO UNC 1/2 X 2.1/2 *,3,pagina_web;manual;fotos
2607,PARAFUSO SEXTAVADO UNC 1/2 X 3.1/2 *,3,pagina_web;manual;fotos
2608,PARAFUSO SEXTAVADO UNC 1/2 X 3/4 *,3,pagina_web;manual;fotos
2609,PARAFUSO SEXTAVADO UNC 1/2 X 4'' *,3,pagina_web;manual;fotos
261,REBITE DE FERRO 3/16 X 1'' *,3,pagina_web;manual;fotos
2610,PARAFUSO SEXTAVADO UNC 1/2 X 4.1/2 *,3,pagina_web;manual;fotos
2611,PARAFUSO SEXTAVADO UNC 1/2 X 5'' *,3,pagina_web;manual;fotos
